META_ID,PRS_ID,PRS_NM,PRS_ROLE_NM,FILMOGRAPHY
MM1000334278,MP0000150534,맷 스미스,주연,오피셜 시크릿
MM1000334278,,,,
MM1000334281,MP0000001560,제니퍼 로페즈,주연,허슬러
MM1000334281,MP1000002544,콘스탄스 우,주연,허슬러|크레이지 리치 아시안
MM1000334281,MP1000007013,릴리 라인하트,주연,허슬러|갤버스턴|미스 스티븐스
MM1000334281,,,,
MM1000334357,MP0000087608,강신철,조연,"클로젯|백두산|삼촌|어쩌다, 결혼|PMC: 더 벙커|특별시민"
MM1000334357,MP0000143916,강신효,주연,삼촌|챔피언
MM1000334357,MP1000008125,정예진,주연,너의 여자친구|삼촌
MM1000334357,,,,
MM1000334370,MP0000000950,김인권,주연,"열혈형사|아직 사랑하고 있습니까?|장사리: 잊혀진 영웅들|다시, 봄|비밥바룰라"
MM1000334370,MP0000001220,서태화,주연,아직 사랑하고 있습니까?|유리정원
MM1000334370,MP1000004480,이나라,주연,아직 사랑하고 있습니까?|블랙 머니|어린 의뢰인|살인소설|살인소설|비밥바룰라|기억의 밤|용순
MM1000334370,,,,
MM1000334683,MP1000013110,조 아조파디,주연,더 보트
MM1000334683,,,,
MM1000334690,MP0000061236,제임스 뱃지 데일,주연,인투 더 애쉬|온리 더 브레이브
MM1000334690,MP0000063174,프랭크 그릴로,주연,인투 더 애쉬|스카이라인2|크리미널 체이스|특수부대 전랑 2
MM1000334690,MP0000094481,루크 그림즈,주연,인투 더 애쉬|50가지 그림자: 심연
MM1000334690,,,,
MM1000334701,MP1000013078,증미혜자,주연,1 더하기 3
MM1000334701,MP1000013079,진담문,조연,1 더하기 3
MM1000334701,MP1000013080,등월평,조연,1 더하기 3
MM1000334701,,,,
MM1000334787,MP0000004210,배리 페퍼,주연,마약기생충|페인티드 버드|크롤|메이즈 러너: 데스 큐어|메이즈 러너: 데스 큐어
MM1000334787,MP0000139174,카야 스코델라리오,주연,크롤|메이즈 러너: 데스 큐어|메이즈 러너: 데스 큐어|캐리비안의 해적: 죽은 자는 말이 없다
MM1000334787,MP1000012983,로스 앤더슨,조연,크롤
MM1000334787,,,,
MM1000334892,MP0000159864,정수지,주연,"오늘, 우리"
MM1000334892,MP0000160066,송지혁,주연,"오늘, 우리"
MM1000334892,MP1000013120,이강녕,주연,"오늘, 우리"
MM1000334892,,,,
MM1000335054,MP0000000311,이경영,조연,백두산|블랙 머니|신과 함께: 인과 연|머니백|신과 함께: 죄와 벌|강철비|대장 김창수|군함도|군함도|불한당: 나쁜 놈들의 세상|특별시민|프리즌|재심|여교사
MM1000335054,MP0000086186,조진웅,주연,블랙 머니|퍼펙트맨|광대들: 풍문조작단|완벽한 타인|공작|독전|대장 김창수|범죄도시|마차 타고 고래고래|보안관|해빙
MM1000335054,MP0000106921,이하늬,주연,블랙 머니|극한직업|부라더|침묵|조작된 도시
MM1000335054,,,,
MM1000335520,MP0000102049,로잘린드 민스터,주연,로빈: 살인자의 유혹
MM1000335520,,,,
MM1000335674,MP0000001159,서우,주연,더 하우스
MM1000335674,MP0000103045,김사희,조연,더 하우스
MM1000335674,MP0000138546,오창석,주연,더 하우스
MM1000335674,,,,
MM1000335709,MP0000000061,우디 해럴슨,주연,미드웨이|좀비랜드: 더블 탭|베놈|충격과 공포|한 솔로: 스타워즈 스토리|쓰리 빌보드|혹성탈출: 종의 전쟁|지랄발광 17세
MM1000335709,MP0000024285,제시 아이젠버그,주연,좀비랜드: 더블 탭|저스티스 리그
MM1000335709,MP0000026706,아비게일 브레스린,주연,좀비랜드: 더블 탭
MM1000335709,,,,
MM1000335736,MP0000160600,서반석,우리말목소리,슈퍼스타 뚜루|드래곤 빌리지|아스테릭스: 마법 물약의 비밀|마법안개의 비밀: 황금 보물선을 찾아라|빅 2: 황금열쇠 대소동|빅트립: 아기팬더 배달 대모험|슈퍼 햄찌|빅샤크2 : 해저2만리|몬스터 랜드|똑딱똑딱 마법의 시계나라|고릴라와 슈퍼레이스|극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드|극장판 가면라이더 이그제이드 트루엔딩|극장판 도라에몽: 진구의 보물섬
MM1000335736,MP1000000139,박성영,우리말목소리,아스테릭스: 마법 물약의 비밀|마법안개의 비밀: 황금 보물선을 찾아라|빅트립: 아기팬더 배달 대모험|슈퍼 햄찌|몬스터 랜드|똑딱똑딱 마법의 시계나라|고릴라와 슈퍼레이스|극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드|극장판 가면라이더 이그제이드 트루엔딩|극장판 도라에몽: 진구의 보물섬
MM1000335736,,,,
MM1000335764,MP0000000629,이영애,주연,나를 찾아줘
MM1000335764,MP0000143678,박해준,주연,"시동|나를 찾아줘|힘을 내요, 미스터 리|유열의 음악앨범|악질경찰|독전|침묵|대립군"
MM1000335764,MP0000144768,유재명,주연,속물들|나를 찾아줘|윤희에게|비스트|악인전|돈|말모이|마약왕|영주|명당|봄이가도|죄 많은 소녀|골든슬럼버|반드시 잡는다|브이아이피|하루
MM1000335764,,,,
MM1000336051,MP0000155138,프랑수아 시빌,주연,"썸원 썸웨어|울프 콜|러브 앳|트루 시크릿|부르고뉴, 와인에서 찾은 인생"
MM1000336051,MP1000001576,벤자민 라베른헤,조연,"러브 앳|사랑해도 괜찮아|세라비, 이것이 인생!"
MM1000336051,MP1000013210,조세핀 자피,주연,러브 앳
MM1000336051,,,,
MM1000336070,MP0000160129,박상우,우리말목소리,드래곤 빌리지|오토의 클래식 음악여행|언더 더 씨2|리노|투 프렌즈|출동! 소방관 샘: 외계인 대소동|인피니티포스 : 독수리오형제 최후의 심판|바니부기: 드래곤 에그를 찾아서|양말요정 휴고의 대모험|피쉬 프렌즈 : 알록이의 신기한 모험|호비와 매직 아일랜드|아기곰 보보 구출 대작전|판타스틱 부니베어|신 서유기: 몽키킹의 부활|드래곤 스펠: 마법꽃의 비밀|다이노소어 아일랜드
MM1000336070,MP0000160600,서반석,우리말목소리,슈퍼스타 뚜루|드래곤 빌리지|아스테릭스: 마법 물약의 비밀|마법안개의 비밀: 황금 보물선을 찾아라|빅 2: 황금열쇠 대소동|빅트립: 아기팬더 배달 대모험|슈퍼 햄찌|빅샤크2 : 해저2만리|몬스터 랜드|똑딱똑딱 마법의 시계나라|고릴라와 슈퍼레이스|극장판 파워레인저 갤럭시포스 VS 스페이스 스쿼드|극장판 가면라이더 이그제이드 트루엔딩|극장판 도라에몽: 진구의 보물섬
MM1000336070,MP0000162202,석승훈,우리말목소리,오즈의 마법사: 요술구두와 말하는 책|드래곤 빌리지|모험왕 블링키|캡틴 샤키|벅스 프렌즈|펭이와 친구들의 남극대모험|마야2|아기돼지 3형제와 쿵푸랜드
MM1000336070,,,,
MM1000336079,MP1000013139,전후석,주연,헤로니모
MM1000336079,MP1000013140,헤로니모 임,주연,헤로니모
MM1000336079,,,,
MM1000336086,MP0000001163,저우쉰,주연,그날은 오리라
MM1000336086,MP0000111416,곽건화(훠젠화),주연,그날은 오리라|28세 미성년
MM1000336086,MP0000115446,펑위옌,주연,그날은 오리라|손오공|아현재상애: 나 이제 사랑하고 싶어|승풍파랑|그레이트 월
MM1000336086,,,,
MM1000336287,MP0000002318,알랭 샤바,주연,산타 앤 컴퍼니|발레리안: 천 개 행성의 도시
MM1000336287,MP0000051410,골쉬프테 파라하니,주연,산타 앤 컴퍼니|업사이드|패터슨|캐리비안의 해적: 죽은 자는 말이 없다
MM1000336287,MP0000141149,피오 마르마이,주연,"산타 앤 컴퍼니|부르고뉴, 와인에서 찾은 인생"
MM1000336287,,,,
MM1000336348,MP1000007502,루나 웨들러,주연,블루 마이 마인드
MM1000336348,MP1000013248,조 파스텔 홀트하위젠,주연,블루 마이 마인드
MM1000336348,MP1000013249,니콜라 페로트,조연,블루 마이 마인드
MM1000336348,,,,
MM1000336626,MP0000143157,김재철,주연,어제 일은 모두 괜찮아
MM1000336626,MP0000144963,윤찬영,주연,어제 일은 모두 괜찮아|생일|당신의 부탁
MM1000336626,MP1000012207,손상연,주연,어제 일은 모두 괜찮아|벌새
MM1000336626,,,,
MM1000336679,MP0000000140,유다인,주연,속물들
MM1000336679,MP0000135449,송재림,주연,속물들|너의 결혼식
MM1000336679,MP0000148639,심희섭,주연,속물들|마왕의 딸 이리샤|사자|메이트|명당
MM1000336679,,,,
MM1000336684,MP0000002263,에밀리 모티머,주연,매리|메리 포핀스 리턴즈|더 파티|예감은 틀리지 않는다
MM1000336684,MP0000002790,게리 올드만,주연,매리|헌터킬러|다키스트 아워|킬러의 보디가드|스페이스 비트윈 어스
MM1000336684,MP1000004409,마누엘 가르시아 룰포,조연,매리|오리엔트 특급 살인
MM1000336684,,,,
MM1000337007,MP0000002241,호세 가르시아,주연,보르도 우정여행|라 파미에|미세스 하이드|풀 스피드
MM1000337007,MP0000025820,장 폴 루브,주연,"라 파미에|세라비, 이것이 인생!"
MM1000337007,MP0000112338,루디빈 사니에,주연,레미: 집 없는 아이|어쩌다 아스널|라 파미에|스나이퍼
MM1000337007,,,,
MM1000337111,MP0000001415,김희애,주연,윤희에게|허스토리|사라진 밤
MM1000337111,MP0000145911,성유빈,주연,윤희에게|봉오동 전투|생일|살아남은 아이|아이 캔 스피크
MM1000337111,MP0000153315,김소혜,주연,윤희에게
MM1000337111,,,,
MM1000337158,MP0000000079,강신일,주연,저 산 너머|집 이야기|블랙 머니|수성못|로마의 휴일|프리즌
MM1000337158,MP0000146500,이유영,주연,집 이야기|악질경찰|원더풀 고스트|허스토리|나를 기억해
MM1000337158,MP0000159984,공민정,조연,파도를 걷는 소년|이장|영화로운 나날|집 이야기|82년생 김지영|한낮의 피크닉|풀잎들
MM1000337158,,,,
MM1000337163,MP0000127915,양방언,주연,디아스포라의 노래: 아리랑로드|이타미 준의 바다
MM1000337163,MP1000013291,조슬아,주연,디아스포라의 노래: 아리랑로드
MM1000337163,,,,
MM1000337192,,,,
MM1000337203,MP0000000058,왕지혜,주연,아내를 죽였다
MM1000337203,MP0000002198,안내상,주연,저 산 너머|아내를 죽였다|식구|조선명탐정: 흡혈괴마의 비밀
MM1000337203,MP0000134719,이시언,주연,아내를 죽였다
MM1000337203,,,,
MM1000337386,MP0000001442,나문희,주연,정직한 후보|감쪽같은 그녀|레슬러|아이 캔 스피크
MM1000337386,MP0000089513,고규필,조연,정직한 후보|감쪽같은 그녀|삼촌|로망|원더풀 고스트|너의 결혼식|메멘토모리|나를 기억해
MM1000337386,MP0000144764,김수안,주연,감쪽같은 그녀|운동회|신과 함께: 죄와 벌|장산범|군함도|군함도
MM1000337386,,,,
MM1000337435,MP0000009357,쿠니무라 준,주연,10년|맨헌트
MM1000337435,MP0000032827,이케와키 치즈루,주연,10년|어느가족|그곳에서만 빛난다|분노
MM1000337435,MP0000150187,스기사키 하나,주연,10년|우리들의 완벽한 세계|행복 목욕탕
MM1000337435,,,,
MM1000337452,MP0000077422,이금희,우리말목소리,행동하는 양심 김대중
MM1000337452,,,,
MM1000337879,MP0000002496,양자경,조연,라스트 크리스마스|엽문 외전|크레이지 리치 아시안|가디언즈 오브 갤럭시 Vol. 2
MM1000337879,MP0000144646,에밀리아 클라크,주연,라스트 크리스마스|한 솔로: 스타워즈 스토리
MM1000337879,MP1000002545,헨리 골딩,주연,젠틀맨|라스트 크리스마스|부탁 하나만 들어줘|크레이지 리치 아시안
MM1000337879,,,,
MM1000337943,MP0000001842,필립 세이모어 호프만,주연,샐린저
MM1000337943,MP0000001932,존 쿠삭,주연,샐린저|아스널: 리로디드
MM1000337943,MP0000002556,에드워드 노튼,주연,샐린저|개들의 섬
MM1000337943,,,,
MM1000337985,MP0000049603,펠레,주연,디에고
MM1000337985,MP0000133866,디에고 마라도나,주연,디에고
MM1000337985,,,,
MM1000338484,MP0000001493,다니엘 래드클리프,외국어목소리,프리즌 이스케이프|건즈 아킴보|플레이모빌: 더 무비|정글
MM1000338484,MP0000153880,안야 테일러 조이,외국어목소리,엠마|플레이모빌: 더 무비|글래스|더 시크릿 하우스|23 아이덴티티
MM1000338484,,,,
MM1000338593,MP0000002222,미셸 파이퍼,주연,말레피센트 2|앤트맨과 와스프|오리엔트 특급 살인|오리엔트 특급 살인|마더!
MM1000338593,MP0000002290,안젤리나 졸리,주연,말레피센트 2
MM1000338593,MP0000002328,엘르 패닝,주연,레이니 데이 인 뉴욕|말레피센트 2|틴 스피릿|갤버스턴|메리 셸리: 프랑켄슈타인의 탄생|우리의 20세기|매혹당한 사람들
MM1000338593,,,,
MM1000339155,,,,
MM1000339232,,,,
MM1000339867,,,,
MM1000339931,,,,
MM1000339941,MP0000089771,조현철,주연,영화로운 나날|국경의 왕|말모이|초행
MM1000339941,MP0000143232,전석호,조연,영화로운 나날|걸캅스|각자의 미식|늦여름|미쓰백|봄이가도|7호실|루시드 드림
MM1000339941,MP1000013544,김아현,주연,영화로운 나날
MM1000339941,,,,
MM1000340018,MP1000005050,펑유창(팽욱창),주연,코끼리는 그곳에 있어
MM1000340018,MP1000013550,왕위원,주연,코끼리는 그곳에 있어
MM1000340018,MP1000013551,장 위,주연,코끼리는 그곳에 있어
MM1000340018,,,,
MM1000340382,MP0000001992,아놀드 슈왈제네거,주연,터미네이터: 다크 페이트|킬링 군터|애프터매스
MM1000340382,MP0000004017,린다 해밀턴,주연,터미네이터: 다크 페이트
MM1000340382,MP0000146342,맥켄지 데이비스,주연,더 터닝|터미네이터: 다크 페이트|툴리|블레이드 러너 2049
MM1000340382,,,,
MM1000340383,MP0000139979,신용우,우리말목소리,극장판 미니특공대: 공룡왕 디노|신비아파트 극장판 : 하늘도깨비 대 요르문간드|레드슈즈|명탐정 코난: 감청의 권|극장판 샤이닝스타:새로운 루나퀸의 탄생!|별의 정원|극장판 오소마츠 6쌍둥이|미래의 미라이|극장판 요괴워치 섀도사이드: 도깨비왕의 부활|극장판 헬로카봇 : 백악기 시대|신비아파트 : 금빛도깨비와 비밀의 동굴|미니특공대X|터닝메카드W: 반다인의 비밀 특별판|코코|포켓몬스터 너로 정했다!|하이큐!! 재능과 센스|파워배틀 와치카: 와치가면의 역습|터닝메카드W: 블랙미러의 부활
MM1000340383,MP0000159114,김영은,우리말목소리,신비아파트 극장판 : 하늘도깨비 대 요르문간드|신비아파트 : 금빛도깨비와 비밀의 동굴|터닝메카드W: 반다인의 비밀 특별판|메리와 마녀의 꽃
MM1000340383,MP0000160226,김채하,우리말목소리,신비아파트 극장판 : 하늘도깨비 대 요르문간드|신비아파트 : 금빛도깨비와 비밀의 동굴|보스 베이비|빰바라빤쮸: 바나나 왕국의 비밀
MM1000340383,,,,
MM1000340397,MP0000001663,제이크 질렌할,주연,와일드 라이프|스파이더맨: 파 프롬 홈|스트롱거|라이프|녹터널 애니멀스
MM1000340397,MP0000082695,캐리 멀리건,주연,와일드 라이프
MM1000340397,MP0000150243,에드 옥슨볼드,주연,와일드 라이프|베러 와치 아웃
MM1000340397,,,,
MM1000340424,MP0000101968,양정화,우리말목소리,극장판 미니특공대: 공룡왕 디노|눈의 여왕4|신비아파트 극장판 : 하늘도깨비 대 요르문간드|극장판 헬로카봇 : 달나라를 구해줘!|극장판 헬로카봇: 옴파로스 섬의 비밀|극장판 공룡메카드: 타이니소어의 섬|에그엔젤 코코밍: 두근두근 핼러윈 파티|극장판 헬로카봇 : 백악기 시대|하이큐!! 재능과 센스|에그엔젤 코코밍:푸르밍과 두근두근 코코밍 세계|짱구는 못말려: 습격!! 외계인 덩덩이
MM1000340424,MP0000140619,박지윤,우리말목소리,눈의 여왕4|마이 리틀 포니 : 이퀘스트리아 걸스|눈의 여왕 3: 눈과 불의 마법대결
MM1000340424,MP0000158837,임채헌,우리말목소리,눈의 여왕4|소피와 드래곤: 마법책의 비밀|마야2|부니베어: 나무 도둑의 습격|빅풋 주니어|부니베어: 로거빅 컴백홈 프로젝트|꼬마참새 리차드: 아프리카 원정대|부니베어: 브램블의 신비한 모험|키코리키: 황금모자의 비밀
MM1000340424,,,,
MM1000341148,MP0000001833,피터 파시넬리,주연,카운트 다운|알 카포네: 스카페이스의 전설
MM1000341148,MP0000152292,엘리자베스 라일,주연,카운트 다운
MM1000341148,MP0000158787,탈리타 베이트먼,주연,카운트 다운|지오스톰|애나벨: 인형의 주인
